"OrderID","ProductID","CategoryID","SupplierID","SupplierName","ContactName","Address","City","PostalCode","Country","Phone","ProductName","Unit","Price","CategoryName","Description","OrderDetailID","Quantity","orderdate"
"10418","61","2","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Sirop d'érable","24 - 500 ml bottles","28.5","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","456","16","1997-01-17"
"10418","74","7","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Longlife Tofu","5 kg pkg.","10","Produce","Dried fruit and bean curd","457","15","1997-01-17"
"10419","60","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Camembert Pierrot","15 - 300 g rounds","34","Dairy Products","Cheeses","458","60","1997-01-20"
"10419","69","4","15","Norske Meierier","Beate Vileid","Hatlevegen 5","Sandvika","1320","Norway","(0)2-953010","Gudbrandsdalsost","10 kg pkg.","36","Dairy Products","Cheeses","459","20","1997-01-20"
"10420","9","6","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Mishi Kobe Niku","18 - 500 g pkgs.","97","Meat/Poultry","Prepared meats","460","20","1997-01-21"
"10420","13","8","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Konbu","2 kg box","6","Seafood","Seaweed and fish","461","2","1997-01-21"
"10420","70","1","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Outback Lager","24 - 355 ml bottles","15","Beverages","Soft drinks, coffees, teas, beers, and ales","462","8","1997-01-21"
"10420","73","8","17","Svensk Sjöföda AB","Michael Björn","Brovallavägen 231","Stockholm","S-123 45","Sweden","08-123 45 67","Röd Kaviar","24 - 150 g jars","15","Seafood","Seaweed and fish","463","20","1997-01-21"
"10421","19","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Teatime Chocolate Biscuits","10 boxes x 12 pieces","9.2","Confections","Desserts, candies, and sweet breads","464","4","1997-01-21"
"10421","26","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Gumbär Gummibärchen","100 - 250 g bags","31.23","Confections","Desserts, candies, and sweet breads","465","30","1997-01-21"
"10421","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","466","15","1997-01-21"
"10421","77","2","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Original Frankfurter grüne Soße","12 boxes","13","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","467","10","1997-01-21"
"10422","26","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Gumbär Gummibärchen","100 - 250 g bags","31.23","Confections","Desserts, candies, and sweet breads","468","2","1997-01-22"
"10423","31","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Gorgonzola Telino","12 - 100 g pkgs","12.5","Dairy Products","Cheeses","469","14","1997-01-23"
"10423","59","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Raclette Courdavault","5 kg pkg.","55","Dairy Products","Cheeses","470","20","1997-01-23"
"10424","35","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Steeleye Stout","24 - 12 oz bottles","18","Beverages","Soft drinks, coffees, teas, beers, and ales","471","60","1997-01-23"
"10424","38","1","18","Aux joyeux ecclésiastiques","Guylène Nodier","203, Rue des Francs-Bourgeois","Paris","75004","France","(1) 03.83.00.68","Côte de Blaye","12 - 75 cl bottles","263.5","Beverages","Soft drinks, coffees, teas, beers, and ales","472","49","1997-01-23"
"10424","68","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Scottish Longbreads","10 boxes x 8 pieces","12.5","Confections","Desserts, candies, and sweet breads","473","30","1997-01-23"
"10425","55","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Pâté chinois","24 boxes x 2 pies","24","Meat/Poultry","Prepared meats","474","10","1997-01-24"
"10425","76","1","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Lakkalikööri","500 ml","18","Beverages","Soft drinks, coffees, teas, beers, and ales","475","20","1997-01-24"
"10426","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","476","5","1997-01-27"
"10426","64","5","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Wimmers gute Semmelknödel","20 bags x 4 pieces","33.25","Grains/Cereals","Breads, crackers, pasta, and cereal","477","7","1997-01-27"
"10427","14","7","6","Mayumi's","Mayumi Ohno","92 Setsuko Chuo-ku","Osaka","545","Japan","(06) 431-7877","Tofu","40 - 100 g pkgs.","23.25","Produce","Dried fruit and bean curd","478","35","1997-01-27"
"10428","46","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Spegesild","4 - 450 g glasses","12","Seafood","Seaweed and fish","479","20","1997-01-28"
"10429","50","3","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Valkoinen suklaa","12 - 100 g bars","16.25","Confections","Desserts, candies, and sweet breads","480","40","1997-01-29"
"10429","63","2","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Vegie-spread","15 - 625 g jars","43.9","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","481","35","1997-01-29"
"10430","17","6","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Alice Mutton","20 - 1 kg tins","39","Meat/Poultry","Prepared meats","482","45","1997-01-30"
"10430","21","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Sir Rodney's Scones","24 pkgs. x 4 pieces","10","Confections","Desserts, candies, and sweet breads","483","50","1997-01-30"
"10430","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","484","30","1997-01-30"
"10430","59","4","28","Gai pâturage","Eliane Noz","Bat. B 3, rue des Alpes","Annecy","74000","France","38.76.98.06","Raclette Courdavault","5 kg pkg.","55","Dairy Products","Cheeses","485","70","1997-01-30"
"10431","17","6","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Alice Mutton","20 - 1 kg tins","39","Meat/Poultry","Prepared meats","486","50","1997-01-30"
"10431","40","8","19","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.","Boston","2134","USA","(617) 555-3267","Boston Crab Meat","24 - 4 oz tins","18.4","Seafood","Seaweed and fish","487","50","1997-01-30"
"10431","47","3","22","Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22","Zaandam","9999 ZZ","Netherlands","(12345) 1212","Zaanse koeken","10 - 4 oz boxes","9.5","Confections","Desserts, candies, and sweet breads","488","30","1997-01-30"
"10432","26","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Gumbär Gummibärchen","100 - 250 g bags","31.23","Confections","Desserts, candies, and sweet breads","489","10","1997-01-31"
"10432","54","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Tourtière","16 pies","7.45","Meat/Poultry","Prepared meats","490","40","1997-01-31"
"10433","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","491","28","1997-02-03"
"10434","11","4","5","Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Calle del Rosal 4","Oviedo","33007","Spain","(98) 598 76 54","Queso Cabrales","1 kg pkg.","21","Dairy Products","Cheeses","492","6","1997-02-03"
"10434","76","1","23","Karkki Oy","Anne Heikkonen","Valtakatu 12","Lappeenranta","53120","Finland","(953) 10956","Lakkalikööri","500 ml","18","Beverages","Soft drinks, coffees, teas, beers, and ales","493","18","1997-02-03"
"10435","2","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chang","24 - 12 oz bottles","19","Beverages","Soft drinks, coffees, teas, beers, and ales","494","10","1997-02-04"
"10435","22","5","9","PB Knäckebröd AB","Lars Peterson","Kaloadagatan 13","Göteborg","S-345 67","Sweden","031-987 65 43","Gustaf's Knäckebröd","24 - 500 g pkgs.","21","Grains/Cereals","Breads, crackers, pasta, and cereal","495","12","1997-02-04"
"10435","72","4","14","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75","Ravenna","48100","Italy","(0544) 60323","Mozzarella di Giovanni","24 - 200 g pkgs.","34.8","Dairy Products","Cheeses","496","10","1997-02-04"
"10436","46","8","21","Lyngbysild","Niels Petersen","Lyngbysild Fiskebakken 10","Lyngby","2800","Denmark","43844108","Spegesild","4 - 450 g glasses","12","Seafood","Seaweed and fish","497","5","1997-02-05"
"10436","56","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Gnocchi di nonna Alice","24 - 250 g pkgs.","38","Grains/Cereals","Breads, crackers, pasta, and cereal","498","40","1997-02-05"
"10436","64","5","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Wimmers gute Semmelknödel","20 bags x 4 pieces","33.25","Grains/Cereals","Breads, crackers, pasta, and cereal","499","30","1997-02-05"
"10436","75","1","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Rhönbräu Klosterbier","24 - 0.5 l bottles","7.75","Beverages","Soft drinks, coffees, teas, beers, and ales","500","24","1997-02-05"
"10437","53","6","24","G'day, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunter's Hill","Sydney","2042","Australia","(02) 555-5914","Perth Pasties","48 pieces","32.8","Meat/Poultry","Prepared meats","501","15","1997-02-05"
"10438","19","3","8","Specialty Biscuits, Ltd.","Peter Wilson","29 King's Way","Manchester","M14 GSD","UK","(161) 555-4448","Teatime Chocolate Biscuits","10 boxes x 12 pieces","9.2","Confections","Desserts, candies, and sweet breads","502","15","1997-02-06"
"10438","34","1","16","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210","Bend","97101","USA","(503) 555-9931","Sasquatch Ale","24 - 12 oz bottles","14","Beverages","Soft drinks, coffees, teas, beers, and ales","503","20","1997-02-06"
"10438","57","5","26","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153","Salerno","84100","Italy","(089) 6547665","Ravioli Angelo","24 - 250 g pkgs.","19.5","Grains/Cereals","Breads, crackers, pasta, and cereal","504","15","1997-02-06"
"10439","12","4","5","Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Calle del Rosal 4","Oviedo","33007","Spain","(98) 598 76 54","Queso Manchego La Pastora","10 - 500 g pkgs.","38","Dairy Products","Cheeses","505","15","1997-02-07"
"10439","16","3","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Pavlova","32 - 500 g boxes","17.45","Confections","Desserts, candies, and sweet breads","506","16","1997-02-07"
"10439","64","5","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Wimmers gute Semmelknödel","20 bags x 4 pieces","33.25","Grains/Cereals","Breads, crackers, pasta, and cereal","507","6","1997-02-07"
"10439","74","7","4","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi","Tokyo","100","Japan","(03) 3555-5011","Longlife Tofu","5 kg pkg.","10","Produce","Dried fruit and bean curd","508","30","1997-02-07"
"10440","2","1","1","Exotic Liquid","Charlotte Cooper","49 Gilbert St.","Londona","EC1 4SD","UK","(171) 555-2222","Chang","24 - 12 oz bottles","19","Beverages","Soft drinks, coffees, teas, beers, and ales","509","45","1997-02-10"
"10440","16","3","7","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds","Melbourne","3058","Australia","(03) 444-2343","Pavlova","32 - 500 g boxes","17.45","Confections","Desserts, candies, and sweet breads","510","49","1997-02-10"
"10440","29","6","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Thüringer Rostbratwurst","50 bags x 30 sausgs.","123.79","Meat/Poultry","Prepared meats","511","24","1997-02-10"
"10440","61","2","29","Forêts d'érables","Chantal Goulet","148 rue Chasseur","Ste-Hyacinthe","J2S 7S8","Canada","(514) 555-2955","Sirop d'érable","24 - 500 ml bottles","28.5","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","512","90","1997-02-10"
"10441","27","3","11","Heli Süßwaren GmbH & Co. KG","Petra Winkler","Tiergartenstraße 5","Berlin","10785","Germany","(010) 9984510","Schoggi Schokolade","100 - 100 g pieces","43.9","Confections","Desserts, candies, and sweet breads","513","50","1997-02-10"
"10442","11","4","5","Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Calle del Rosal 4","Oviedo","33007","Spain","(98) 598 76 54","Queso Cabrales","1 kg pkg.","21","Dairy Products","Cheeses","514","30","1997-02-11"
"10442","54","6","25","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent","Montréal","H1J 1C3","Canada","(514) 555-9022","Tourtière","16 pies","7.45","Meat/Poultry","Prepared meats","515","80","1997-02-11"
"10442","66","2","2","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans","70117","USA","(100) 555-4822","Louisiana Hot Spiced Okra","24 - 8 oz jars","17","Condiments","Sweet and savory sauces, relishes, spreads, and seasonings","516","60","1997-02-11"
"10443","11","4","5","Cooperativa de Quesos 'Las Cabras'","Antonio del Valle Saavedra","Calle del Rosal 4","Oviedo","33007","Spain","(98) 598 76 54","Queso Cabrales","1 kg pkg.","21","Dairy Products","Cheeses","517","6","1997-02-12"
"10443","28","7","12","Plutzer Lebensmittelgroßmärkte AG","Martin Bein","Bogenallee 51","Frankfurt","60439","Germany","(069) 992755","Rössle Sauerkraut","25 - 825 g cans","45.6","Produce","Dried fruit and bean curd","518","12","1997-02-12"
